,Top_Rank,Title,Artist,Weeks_in_hot-100,First_Week,Last_Week,Duration,Loudness,Tempo,Tempo_Confidence,Meter,Meter_Confidence,Key,Key_Confidence,Mode,Mode_Confidence
6864,40,Sweet Southern Comfort,Buddy Jewell,20,2004-02-07,2004-06-19,212.90668,-6.57,148.083,0.452,4.0,0.975,2.0,0.485,1.0,0.611
6865,30,Sweet Thing,Keith Urban,20,2008-11-29,2009-04-11,228.18668,-6.199,102.986,0.891,4.0,1.0,8.0,0.3,1.0,0.452
6866,55,Sweetener,Ariana Grande,1,2018-09-01,2018-09-01,197.54668,-5.934,145.031,0.363,4.0,0.944,1.0,0.455,1.0,0.507
6867,34,Sweeter Than Fiction,Taylor Swift,1,2013-11-09,2013-11-09,237.64,-6.965,135.012,0.897,4.0,1.0,6.0,0.873,1.0,0.753
6868,12,Sweetest Girl (Dollar Bill),"Wyclef Jean ft. Akon, Lil Wayne & Niia",28,2007-09-29,2008-04-05,241.13333,-3.51,92.515,0.25,4.0,1.0,1.0,0.26,1.0,0.304
6869,15,Sweetest Pie,Megan Thee Stallion & Dua Lipa,8,2022-03-26,2022-05-14,201.33401,-7.178,123.977,0.431,4.0,0.995,7.0,0.139,1.0,0.544
6870,75,Sweetness,Jimmy Eat World,14,2002-08-03,2002-11-02,220.02667,-4.436,135.331,0.887,4.0,0.909,5.0,0.321,1.0,0.418
6871,38,Swervin,A Boogie Wit da Hoodie ft. 6ix9ine,20,2019-01-05,2019-05-18,189.48659,-5.239,93.023,0.031,4.0,0.989,9.0,0.096,1.0,0.258
6872,17,Swimming Pools (Drank),Kendrick Lamar,29,2012-08-18,2013-03-16,247.8,-5.892,74.236,0.002,4.0,1.0,8.0,0.186,1.0,0.19
6873,45,Swing,Trace Adkins,20,2006-07-08,2008-12-27,216.70667,-5.103,108.027,0.722,4.0,1.0,2.0,0.791,1.0,0.831
6874,62,Swing Ya Rag,T.I. ft. Swizz Beatz,2,2008-09-13,2008-09-20,198.34666,-3.752,89.012,0.178,4.0,1.0,8.0,0.837,1.0,0.483
6875,60,"Swing, Swing",The All-American Rejects,11,2003-06-21,2003-08-30,233.26666,-5.857,127.947,0.806,4.0,1.0,7.0,0.629,1.0,0.665
6876,46,Swish Swish,Katy Perry ft. Nicki Minaj,10,2017-06-10,2017-09-30,242.52,-5.201,119.953,0.528,4.0,0.992,5.0,0.641,0.0,0.674
6877,7,Switch,Will Smith,28,2005-03-05,2005-09-10,196.65334,-4.966,102.507,0.706,4.0,1.0,1.0,0.172,1.0,0.273
6878,59,Switch A N*gga Out,Summer Walker,1,2021-11-20,2021-11-20,,,,,,,,,,
6879,69,Switches & Dracs,Moneybagg Yo ft. Lil Durk & EST Gee,2,2021-11-06,2021-11-13,133.63133,-8.188,160.064,0.425,4.0,0.985,11.0,0.389,0.0,0.447
6880,97,Sympathy For The Devil (Remixes),The Rolling Stones,1,2003-10-04,2003-10-04,378.14667,-9.237,116.063,0.73,4.0,1.0,9.0,0.724,1.0,0.504
6881,19,T-Shirt,Shontelle,25,2008-09-20,2017-07-22,234.76,-6.222,86.984,0.39,4.0,1.0,6.0,0.836,1.0,0.603
6882,83,T.D,"Lil Yachty & Tierra Whack ft. A$AP Rocky & Tyler, The Creator",1,2020-06-13,2020-06-13,232.8385,-6.083,124.603,0.754,4.0,0.987,10.0,0.667,0.0,0.647
6883,36,T.H.E (The Hardest Ever),will.i.am ft. Mick Jagger & Jennifer Lopez,8,2011-12-10,2012-02-18,287.97333,-4.823,106.024,0.319,4.0,0.929,9.0,0.345,1.0,0.402
6884,74,TALK ABOUT IT,DaBaby,1,2020-05-02,2020-05-02,159.09332,-5.614,123.948,0.488,4.0,1.0,1.0,0.566,1.0,0.191
6885,46,TATI,6ix9ine ft. DJ SPINKING,5,2018-06-09,2018-07-07,154.56522,-5.462,91.981,0.127,4.0,0.991,11.0,0.582,0.0,0.471
6886,40,THat Part,ScHoolboy Q ft. Kanye West,20,2016-06-04,2016-11-05,313.57333,-7.59,112.96,0.743,4.0,0.967,6.0,0.253,0.0,0.221
6887,53,TIC TOC,6ix9ine ft. Lil Baby,3,2018-12-08,2018-12-22,135.73941,-6.646,142.028,0.783,4.0,1.0,6.0,0.499,0.0,0.535
6888,66,TKN,Rosalia & Travis Scott,1,2020-06-13,2020-06-13,129.37088,-6.266,94.634,0.204,4.0,0.923,0.0,0.214,0.0,0.294
6889,36,TKO,Justin Timberlake,17,2013-10-05,2014-01-25,424.14667,-6.723,137.864,0.358,4.0,1.0,3.0,0.204,0.0,0.0
6890,28,TOES,DaBaby ft. Lil Baby & Moneybagg Yo,13,2019-10-12,2020-03-07,136.36626,-4.141,160.004,0.347,4.0,1.0,8.0,0.308,1.0,0.507
6891,9,TSU,Drake,5,2021-09-18,2021-10-16,308.75565,-9.059,130.019,0.233,4.0,0.951,9.0,0.36,1.0,0.356
6892,97,TTYLXOX,Bella Thorne,2,2012-03-31,2012-04-07,154.77333,-6.144,112.007,0.936,4.0,1.0,7.0,0.938,1.0,0.705
6893,95,Ta Da,Lil' Mo,7,2000-08-12,2000-09-23,262.2547,-5.398,119.955,0.231,4.0,1.0,6.0,0.706,1.0,0.606
6894,97,Taboo,Don Omar,1,2011-07-23,2011-07-23,292.16,-5.811,187.38,0.062,3.0,1.0,0.0,0.224,1.0,0.418
6895,87,Tainted,Slum Village ft. Dwele,11,2002-07-20,2002-09-28,266.96,-6.321,92.81,0.614,4.0,0.985,9.0,0.122,0.0,0.199
6896,23,Take A Back Road,Rodney Atkins,23,2011-06-18,2011-11-19,209.42667,-4.0,169.902,0.141,4.0,0.96,3.0,0.336,1.0,0.443
6897,1,Take A Bow,Rihanna,27,2008-04-26,2009-09-26,229.41333,-7.536,82.082,0.362,4.0,1.0,9.0,0.306,1.0,0.41
6898,12,Take A Little Ride,Jason Aldean,20,2012-08-04,2012-12-15,187.61333,-3.771,163.867,0.63,4.0,1.0,2.0,0.682,1.0,0.649
6899,89,Take A Message,Remy Shand,6,2002-04-27,2002-06-01,243.86667,-6.54,80.035,0.434,4.0,1.0,10.0,0.0,1.0,0.129
6900,12,Take A Picture,Filter,20,2000-01-01,2000-04-08,363.8,-8.042,98.986,0.366,4.0,0.997,2.0,0.804,1.0,0.71
6901,84,Take A Walk,Passion Pit,22,2012-09-15,2013-02-16,264.49332,-5.526,101.006,0.29,4.0,0.991,11.0,0.549,1.0,0.556
6902,45,Take Away,"Missy ""Misdemeanor"" Elliott ft. Ginuwine & Tweet",20,2001-12-15,2002-04-27,,,,,,,,,,
6903,55,Take Back Home Girl,Chris Lane ft. Tori Kelly,12,2018-04-14,2018-09-01,212.10667,-3.971,159.988,0.338,4.0,0.829,11.0,0.393,1.0,0.479
6904,29,Take Back The Night,Justin Timberlake,13,2013-07-27,2013-10-19,353.16,-5.18,106.502,0.454,4.0,1.0,7.0,0.488,1.0,0.452
6905,7,Take Care,Drake ft. Rihanna,34,2011-12-03,2012-07-21,277.38666,-10.358,121.845,0.549,4.0,0.988,0.0,0.385,0.0,0.552
6906,46,Take It From Me,Jordan Davis,13,2019-01-12,2019-04-06,174.25484,-3.144,99.983,0.304,4.0,1.0,10.0,0.708,1.0,0.286
6907,8,Take It Off,Ke$ha,20,2010-01-23,2010-12-11,241.31918,-4.319,110.013,0.607,4.0,1.0,1.0,0.716,1.0,0.615
6908,82,Take It On Back,Chase Bryant,8,2015-01-17,2015-03-07,246.61333,-5.378,157.959,0.324,4.0,1.0,2.0,0.746,1.0,0.684
6909,50,Take It To Da House,Trick Daddy ft. The SNS Express,20,2001-03-10,2001-07-21,226.16,-5.795,123.895,0.568,4.0,1.0,6.0,0.526,0.0,0.454
6910,58,Take It To The Head,"DJ Khaled ft. Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne",20,2012-04-21,2012-09-01,267.17334,-2.802,141.976,0.527,4.0,0.89,11.0,0.576,0.0,0.539
6911,58,Take Me As I Am,Mary J. Blige,17,2006-10-07,2007-02-10,237.49333,-4.663,82.251,0.74,4.0,0.938,11.0,0.477,0.0,0.543
6912,87,Take Me Away,Fefe Dobson,6,2003-11-15,2003-12-20,209.70667,-4.573,110.045,0.497,4.0,0.978,1.0,0.487,0.0,0.61
6913,57,Take Me Home,Terror Squad,16,2004-10-23,2014-04-26,210.84,-4.848,131.06,0.929,4.0,0.903,11.0,0.258,0.0,0.128
6914,48,Take Me Home For Christmas,Dan + Shay,4,2020-12-19,2021-01-09,203.88,-4.665,93.033,0.203,4.0,1.0,6.0,0.438,1.0,0.588
6915,81,Take Me On The Floor,The Veronicas,2,2009-06-20,2009-07-11,210.48,-2.304,139.969,0.884,4.0,0.994,11.0,0.63,0.0,0.541
6916,51,Take Me Or Leave Me,Glee Cast,1,2011-03-05,2011-03-05,191.82668,-2.834,116.309,0.077,4.0,1.0,0.0,0.513,1.0,0.518
6917,66,Take Me Out,Franz Ferdinand,19,2004-07-03,2004-11-06,237.02667,-8.821,104.561,0.189,4.0,0.946,4.0,0.302,0.0,0.406
6918,19,Take Me There,Rascal Flatts,20,2007-08-11,2007-12-22,266.58667,-4.501,83.977,0.136,4.0,0.868,4.0,0.485,1.0,0.52
6919,2,Take Me To Church,Hozier,41,2014-08-30,2015-06-06,241.69333,-5.303,128.945,0.118,4.0,0.308,4.0,0.0,0.0,0.216
6920,6,Take My Breath,The Weeknd,20,2021-08-21,2022-02-12,339.02335,-7.154,121.02,0.835,4.0,0.976,8.0,0.38,1.0,0.468
6921,20,Take My Breath Away,Jessica Simpson,16,2004-04-03,2004-07-17,195.34666,-6.006,99.692,0.246,4.0,0.896,7.0,0.653,1.0,0.607
6922,57,Take My Name,Parmalee,5,2022-04-16,2022-05-14,157.90668,-4.143,163.957,0.243,4.0,1.0,7.0,0.729,1.0,0.677
6923,81,Take One,Kodak Black,1,2018-12-01,2018-12-01,165.51723,-7.2,174.034,0.095,4.0,1.0,1.0,0.725,1.0,0.444
6924,41,Take Over Control,Afrojack ft. Eva Simons,20,2011-07-02,2011-11-12,220.52,-4.435,129.944,0.84,4.0,1.0,0.0,0.605,0.0,0.587
6925,86,Take That,"Torrey Carter ft. Missy ""Misdemeanor"" Elliott",7,2000-06-24,2000-08-05,223.84328,-6.223,92.917,0.731,4.0,1.0,6.0,0.439,0.0,0.481
6926,8,Take What You Want,Post Malone ft. Ozzy Osbourne & Travis Scott,20,2019-09-21,2020-02-01,229.57333,-2.665,139.919,0.642,4.0,0.974,1.0,0.547,0.0,0.512
6927,72,Take Ya Home,Lil Bow Wow,7,2002-04-13,2002-05-25,,,,,,,,,,
6928,57,Take You Dancing,Jason Derulo,8,2020-11-14,2021-02-06,190.30617,-4.248,112.985,0.843,4.0,1.0,2.0,0.744,1.0,0.575
6929,43,Take You Down,Chris Brown,20,2008-05-03,2008-09-13,245.93333,-5.817,59.989,0.043,4.0,0.787,11.0,0.442,0.0,0.496
6930,85,Take You Home,Angie Martinez ft. Kelis,5,2003-01-25,2003-02-22,233.22667,-3.159,95.912,0.433,4.0,1.0,7.0,0.533,1.0,0.582
6931,81,Take You Home With Me a.k.a. Body,R. Kelly & Jay-Z,8,2002-03-30,2002-05-18,,,,,,,,,,
6932,26,Take You Out,Luther Vandross,17,2001-07-21,2001-12-08,206.06667,-5.254,86.004,0.199,4.0,1.0,8.0,0.0,1.0,0.253
6933,7,Take You There,Sean Kingston,25,2007-11-17,2008-05-03,236.69333,-4.321,115.033,0.547,4.0,1.0,5.0,0.263,0.0,0.562
6934,80,Take Your Shirt Off,T-Pain,1,2009-11-07,2009-11-07,228.89333,-1.677,189.949,0.263,4.0,1.0,2.0,0.88,1.0,0.767
6935,20,Take Your Time,Sam Hunt,32,2015-01-17,2015-08-22,243.70667,-5.603,158.031,0.497,4.0,0.982,11.0,0.258,1.0,0.454
6936,69,Takeaway,The Chainsmokers & ILLENIUM ft. Lennon Stella,2,2019-08-10,2019-08-31,209.88,-8.144,100.1,0.25,4.0,0.988,3.0,0.066,1.0,0.41
6937,11,Taki Taki,"DJ Snake ft. Selena Gomez, Ozuna & Cardi B",26,2018-10-13,2019-04-06,212.5,-4.167,95.881,0.278,4.0,1.0,8.0,0.0,0.0,0.007
6938,69,Takin' It To The Streets,Taylor Hicks,4,2006-06-10,2006-07-08,248.69333,-8.207,144.055,0.378,4.0,1.0,1.0,0.569,1.0,0.7
6939,29,Takin' Shots,Post Malone,3,2018-05-12,2018-05-26,216.74667,-6.24,120.056,0.681,4.0,1.0,0.0,0.097,1.0,0.367
6940,46,Taking A Walk,Trippie Redd,3,2018-08-25,2018-09-08,121.68,-6.044,81.031,0.214,4.0,1.0,0.0,0.689,0.0,0.703
6941,54,Taking Chances,Celine Dion,7,2007-12-01,2009-10-10,242.06667,-5.641,176.272,0.452,4.0,0.95,2.0,0.439,1.0,0.567
6942,58,Taking You Home,Don Henley,20,2000-06-24,2000-11-04,331.66693,-6.63,72.344,0.214,4.0,0.974,4.0,0.436,0.0,0.47
6943,74,Tal Vez,Ricky Martin,8,2003-05-31,2003-07-19,279.22668,-5.318,115.884,0.5,4.0,0.728,11.0,0.672,1.0,0.681
6944,86,Tales Of Dominica,Lil Nas X,1,2021-10-02,2021-10-02,146.00584,-5.582,114.952,0.22,4.0,1.0,8.0,0.498,0.0,0.0
6945,3,Talk,Coldplay,46,2006-02-25,2020-01-25,543.61334,-8.329,126.979,0.926,4.0,0.993,8.0,0.066,1.0,0.349
6946,36,Talk About Our Love,Brandy ft. Kanye West,14,2004-05-15,2004-08-14,214.96,-6.179,100.814,0.521,4.0,1.0,5.0,0.625,0.0,0.575
6947,3,Talk Dirty,Jason Derulo ft. 2 Chainz,33,2014-01-04,2014-08-16,177.6854,-7.321,100.315,0.291,4.0,0.993,6.0,0.951,1.0,0.89
6948,31,Talk That Talk,Rihanna ft. Jay-Z,20,2011-12-10,2012-05-26,215.22667,-4.485,127.986,0.833,4.0,1.0,1.0,0.256,1.0,0.459
6949,43,Talk To Me,Tory Lanez & Rich The Kid,16,2018-11-10,2019-02-23,248.52095,-7.883,159.949,0.743,4.0,0.987,0.0,0.671,1.0,0.617
6950,20,Talk Up,Drake ft. JAY-Z,3,2018-07-14,2018-07-28,223.24,-9.877,140.121,0.82,4.0,0.985,11.0,0.49,1.0,0.476
6951,57,Talk You Out Of It,Florida Georgia Line,26,2019-03-02,2019-08-24,202.92,-4.791,119.964,0.259,4.0,0.995,4.0,0.727,1.0,0.785
6952,88,Talkin' 2 Myself,Eminem ft. Kobe,1,2010-07-10,2010-07-10,300.42667,-2.16,180.336,0.055,4.0,1.0,4.0,0.247,0.0,0.216
6953,51,Talkin' To Me,Amerie,15,2002-12-07,2003-03-15,234.70667,-6.378,89.942,0.564,4.0,0.988,8.0,0.54,0.0,0.687
6954,12,Talking Body,Tove Lo,30,2015-02-14,2015-09-05,238.42667,-5.449,119.999,0.8,4.0,1.0,4.0,0.636,0.0,0.51
6955,43,Talladega,Eric Church,20,2014-11-08,2015-03-21,262.28,-8.343,144.001,0.489,4.0,1.0,1.0,0.593,1.0,0.68
6956,37,Tambourine,Eve,17,2007-05-26,2007-09-15,192.44,-4.153,102.623,0.044,4.0,1.0,1.0,0.226,1.0,0.201
6957,91,Tampa,Cico P,2,2021-05-15,2021-05-22,176.16,-10.158,77.031,0.325,4.0,1.0,8.0,0.344,0.0,0.425
6958,87,Tap,NAV ft. Meek Mill,10,2019-04-06,2019-08-24,148.278,-7.033,85.018,0.544,4.0,0.985,2.0,0.365,1.0,0.326
6959,20,Tap In,Saweetie,19,2020-07-25,2020-11-28,139.41324,-7.117,100.036,0.519,4.0,1.0,10.0,0.143,0.0,0.341
6960,44,Tapout,"Rich Gang ft. Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj",20,2013-05-25,2013-10-05,284.58667,-5.229,142.055,0.215,4.0,0.944,8.0,0.623,1.0,0.577
6961,54,Tarantula,The Smashing Pumpkins,2,2007-06-09,2007-06-16,,,,,,,,,,
6962,8,Taste,Tyga ft. Offset,29,2018-06-09,2018-12-22,232.95914,-7.442,97.994,0.521,4.0,1.0,0.0,1.0,1.0,0.786
6963,8,Tattoo,Jordin Sparks,31,2007-10-13,2012-01-28,233.46667,-5.036,168.005,0.318,4.0,1.0,2.0,0.262,1.0,0.444
6964,38,Tattoos On This Town,Jason Aldean,20,2011-10-08,2012-02-18,202.46667,-4.404,78.494,0.073,4.0,0.697,7.0,0.55,1.0,0.576
6965,36,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",21,2018-05-05,2018-09-22,413.68,-3.785,96.54,0.193,4.0,1.0,11.0,0.644,0.0,0.583
6966,74,Te Deseo Lo Mejor,Bad Bunny,1,2020-12-12,2020-12-12,139.57646,-5.054,126.054,0.848,4.0,0.996,1.0,0.385,1.0,0.515
6967,60,Te Mudaste,Bad Bunny,2,2020-12-12,2020-12-19,130.01366,-4.835,92.025,0.215,4.0,1.0,10.0,0.387,0.0,0.522
6968,86,Te Quiero,Flex,17,2008-03-08,2008-08-16,199.11029,-9.608,83.954,0.339,4.0,1.0,1.0,0.531,1.0,0.457
6969,91,Te Robare,Nicky Jam X Ozuna,6,2019-05-25,2019-06-29,201.81819,-3.572,175.997,0.13,4.0,1.0,2.0,0.307,0.0,0.372
6970,28,Teach Me How To Dougie,Cali Swag District,20,2010-06-12,2010-10-23,237.48,-4.981,85.013,0.296,4.0,1.0,11.0,0.464,1.0,0.464
6971,6,Team,Lorde,38,2013-10-12,2016-05-28,193.05878,-7.436,99.961,0.376,4.0,0.997,6.0,0.618,1.0,0.615
6972,82,Tear In My Heart,twenty one pilots,8,2015-04-25,2015-08-08,188.49333,-4.802,120.113,0.713,4.0,0.688,2.0,0.341,1.0,0.542
6973,76,Tear It Up,"Yung Wun ft. DMX, Lil' Flip & David Banner",13,2004-04-24,2004-07-17,205.02667,-3.144,180.92,0.029,4.0,1.0,4.0,0.176,0.0,0.233
6974,13,Teardrops On My Guitar,Taylor Swift,48,2007-03-24,2008-05-17,203.04,-6.941,99.953,0.307,4.0,0.866,10.0,0.568,1.0,0.694
6975,100,Teenage Daughters,Martina McBride,1,2011-06-25,2011-06-25,247.77333,-5.333,91.051,0.127,4.0,0.978,0.0,0.669,1.0,0.663
6976,1,Teenage Dream,Katy Perry,33,2010-08-07,2011-03-19,227.74132,-4.582,120.011,0.914,4.0,1.0,10.0,0.492,1.0,0.439
6977,35,Teenage Fever,Drake,4,2017-04-08,2017-04-29,219.69238,-10.33,97.04,0.555,4.0,0.814,8.0,0.763,0.0,0.693
6978,54,Teenage Love Affair,Alicia Keys,16,2008-05-24,2008-09-06,190.2,-4.668,87.665,0.105,4.0,1.0,11.0,0.366,1.0,0.401
6979,67,Teenagers,My Chemical Romance,20,2007-06-30,2007-11-10,161.92,-3.063,111.647,0.784,4.0,1.0,4.0,0.729,1.0,0.58
6980,70,Telepathy,BTS,1,2020-12-05,2020-12-05,202.31339,-4.333,104.994,0.56,4.0,1.0,5.0,0.384,0.0,0.538
6981,25,Telepatia,Kali Uchis,25,2021-03-06,2021-08-21,160.19147,-9.016,83.97,0.251,4.0,1.0,11.0,0.131,0.0,0.329
6982,3,Telephone,Lady Gaga ft. Beyonce,33,2009-12-12,2010-10-09,220.62666,-5.853,122.021,0.871,4.0,1.0,5.0,0.276,0.0,0.417
6983,64,Tell Em,Cochise & $NOT,4,2021-06-12,2021-07-17,180.37978,-7.476,157.905,0.197,4.0,0.976,5.0,0.59,1.0,0.571
6984,39,Tell Her,Lonestar,20,2000-11-18,2001-03-31,207.56,-9.809,126.972,0.438,4.0,0.941,7.0,0.459,1.0,0.609
6985,47,Tell Me,Bobby Valentino,20,2005-07-16,2007-03-17,260.06668,-5.303,95.038,0.526,4.0,1.0,4.0,0.0,0.0,0.0
6986,83,Tell Me 'Bout It,Joss Stone,1,2007-04-07,2007-04-07,169.18668,-4.285,109.303,0.781,4.0,1.0,10.0,0.228,0.0,0.276
6987,28,Tell Me (What's Goin' On),Smilez & Southstar,16,2003-01-04,2003-04-19,278.8,-3.228,88.088,0.3,4.0,1.0,11.0,0.483,0.0,0.412
6988,50,Tell Me Baby,Red Hot Chili Peppers,19,2006-09-02,2007-01-20,247.66667,-3.114,107.951,0.813,4.0,0.966,0.0,0.48,1.0,0.514
6989,69,Tell Me Something Bad About Tulsa,George Strait,7,2003-06-21,2003-08-02,196.97333,-8.193,129.581,0.514,4.0,0.945,2.0,0.714,1.0,0.744
6990,87,Tell Me Something Good,Glee Cast,1,2010-06-19,2010-06-19,194.86667,-4.544,81.031,0.029,4.0,1.0,9.0,0.109,1.0,0.253
6991,58,Tell Me Something I Don't Know,Selena Gomez,4,2009-01-10,2009-02-14,201.42667,-3.697,144.901,0.527,4.0,1.0,7.0,0.527,0.0,0.504
6992,38,Tell Me U Luv Me,Juice WRLD & Trippie Redd,4,2020-06-13,2020-08-01,180.12933,-5.726,127.984,0.306,4.0,1.0,2.0,0.291,1.0,0.514
6993,91,Tell Me What's It Gonna Be,Brian McKnight ft. Jermaine Dupri,5,2002-04-20,2002-05-18,,,,,,,,,,
6994,35,Tell Me When To Go,E-40 ft. Keak Da Sneak,15,2006-03-04,2006-06-10,237.66667,-7.086,106.888,0.35,4.0,1.0,1.0,0.112,1.0,0.295
6995,53,Tell Me You Love Me,Demi Lovato,20,2017-09-16,2018-04-21,203.76,-6.929,143.931,0.127,4.0,1.0,11.0,0.392,0.0,0.563
6996,49,Tell The Vision,Pop Smoke ft. Kanye West & Pusha T,1,2021-07-31,2021-09-11,215.0,-8.302,143.971,0.509,4.0,0.996,7.0,0.43,1.0,0.505
6997,54,Tell Your Friends,The Weeknd,3,2015-09-19,2015-10-03,334.33334,-11.091,74.64,0.208,4.0,0.757,1.0,0.786,0.0,0.541
6998,1,Temperature,Sean Paul,31,2006-01-21,2006-08-19,218.57333,-4.675,125.04,0.908,4.0,1.0,0.0,0.215,0.0,0.295
6999,88,Tempo,Chris Brown,4,2018-03-17,2018-04-14,218.74449,-7.205,120.959,0.636,4.0,1.0,10.0,0.0,1.0,0.021
7000,96,Temporary Fix,One Direction,1,2015-12-05,2015-12-05,175.01334,-5.143,145.914,0.591,4.0,1.0,4.0,0.318,1.0,0.415
7001,41,Temporary Home,Carrie Underwood,20,2009-11-07,2010-05-22,268.56,-6.357,80.767,0.177,4.0,0.9,0.0,0.777,1.0,0.804
7002,76,Temptation,Future,1,2019-02-02,2019-02-02,167.67274,-6.744,130.004,0.16,4.0,0.449,4.0,0.245,1.0,0.409
7003,39,Tempted To Touch,Rupee,20,2004-10-09,2005-02-19,207.54668,-7.012,105.988,0.467,4.0,1.0,2.0,0.682,0.0,0.59
7004,100,Ten Feet Tall,Afrojack ft. Wrabel,1,2014-07-19,2014-07-19,229.14912,-3.447,127.049,0.818,4.0,0.775,0.0,0.801,1.0,0.702
7005,26,Ten Rounds With Jose Cuervo,Tracy Byrd,20,2002-07-06,2002-11-16,182.45332,-7.839,127.079,0.946,4.0,1.0,2.0,0.738,1.0,1.0
7006,100,Tengo Un Amor,Toby Love ft. Rakim & Ken-Y,1,2006-11-18,2006-11-18,260.29333,-5.674,134.045,0.726,4.0,1.0,8.0,0.497,1.0,0.462
7007,20,Tennessee Whiskey,Chris Stapleton,6,2015-11-21,2016-04-23,293.29333,-10.888,48.718,0.015,4.0,1.0,9.0,0.387,1.0,0.498
7008,71,Tennis Court,Lorde,18,2013-10-19,2014-08-09,198.90703,-8.585,89.988,0.686,4.0,1.0,0.0,0.578,1.0,0.591
7009,21,Tequila,Dan + Shay,50,2018-01-27,2019-04-27,196.74667,-5.731,86.016,0.052,4.0,0.985,11.0,0.48,1.0,0.629
7010,60,Tequila Little Time,Jon Pardi,14,2021-10-23,2022-01-22,207.16145,-5.084,104.972,0.28,4.0,1.0,2.0,0.335,1.0,0.621
7011,32,Tequila Makes Her Clothes Fall Off,Joe Nichols,19,2005-10-15,2006-02-18,187.05333,-7.045,93.968,0.33,4.0,0.579,2.0,0.798,1.0,0.72
7012,41,Tequila Shots,Kid Cudi,2,2020-12-26,2021-01-02,193.29333,-7.214,90.494,0.264,4.0,0.993,5.0,0.733,0.0,0.637
7013,61,Test Drive,Ariana Grande,1,2021-03-06,2021-03-06,122.17442,-4.943,115.036,0.787,4.0,1.0,9.0,0.071,0.0,0.208
7014,74,Testimony,Kodak Black,1,2018-12-29,2018-12-29,240.0,-4.785,80.031,0.0,4.0,1.0,6.0,0.602,0.0,0.589
7015,72,Tha Block Is Hot,Lil' Wayne ft. Juvenile & B.G.,11,2000-01-01,2000-02-12,252.73334,-5.132,174.041,0.138,4.0,1.0,7.0,0.861,1.0,0.619
7016,95,Thailand,Roddy Ricch,1,2022-01-01,2022-01-01,200.95863,-10.562,128.99,0.591,4.0,1.0,7.0,0.65,1.0,0.477
7017,1,Thank God I Found You,Mariah Carey ft. Joe & 98 Degrees,20,2000-01-01,2000-04-22,251.64,-5.851,168.211,0.141,4.0,0.734,4.0,0.45,0.0,0.385
7018,1,"Thank U, Next",Ariana Grande,28,2018-11-17,2019-05-25,207.32,-5.634,106.966,0.194,4.0,1.0,1.0,0.618,1.0,0.654
7019,3,Thank You,Dido,39,2001-01-13,2012-03-17,217.82668,-9.928,79.981,0.554,4.0,1.0,1.0,0.448,0.0,0.573
7020,57,Thank You For Loving Me,Bon Jovi,10,2001-02-17,2001-04-21,308.93332,-7.749,132.864,0.231,4.0,0.986,2.0,0.75,1.0,0.734
7021,80,Thank You In Advance,Boyz II Men,4,2000-12-30,2001-01-20,251.30667,-6.876,119.988,0.254,4.0,0.994,1.0,0.409,1.0,0.394
7022,100,Thankful,DJ Khaled ft. Lil Wayne & Jeremih,1,2021-05-15,2021-05-15,338.63733,-2.491,84.281,0.014,4.0,0.975,9.0,0.333,0.0,0.419
7023,64,That Don't Sound Like You,Lee Brice,11,2016-03-05,2016-05-14,210.57333,-9.496,129.813,0.675,4.0,0.995,4.0,0.532,1.0,0.512
7024,43,That Girl,Marques Houston,14,2003-03-08,2006-11-25,215.96,-5.139,98.946,0.565,4.0,0.962,10.0,0.464,1.0,0.462
7025,64,That Other Woman,Changing Faces,11,2000-09-30,2000-12-09,280.2,-5.613,134.01,0.79,4.0,1.0,7.0,0.595,0.0,0.544
7026,92,That Should Be Me,Justin Bieber,1,2010-04-10,2010-04-10,232.72,-5.71,139.908,0.622,4.0,1.0,8.0,0.23,1.0,0.366
7027,88,That Song In My Head,Julianne Hough,6,2008-06-07,2008-07-26,193.49333,-2.528,185.978,0.229,4.0,1.0,0.0,0.668,1.0,0.743
7028,80,That That,PSY ft. SUGA,1,2022-05-14,2022-05-14,174.6468,-3.197,129.969,0.943,4.0,1.0,4.0,0.305,1.0,0.33
7029,20,That Way,Wale ft. Jeremih & Rick Ross,18,2011-09-10,2020-06-20,269.26666,-6.435,73.469,0.119,4.0,1.0,6.0,0.276,0.0,0.37
7030,29,That'd Be Alright,Alan Jackson,20,2003-02-08,2003-06-21,221.29333,-8.619,134.263,0.82,4.0,0.996,2.0,0.753,1.0,0.85
7031,76,That's A Rack,Lil Uzi Vert,5,2019-04-27,2019-05-25,236.57143,-8.04,140.042,0.8,4.0,1.0,1.0,0.614,0.0,0.607
7032,18,That's All She Wrote,T.I. ft. Eminem,5,2010-12-25,2011-01-22,318.36,-3.472,170.02,0.181,4.0,0.72,7.0,0.547,1.0,0.488
7033,73,That's Facts,Lil Baby & Lil Durk,1,2021-06-19,2021-06-19,218.61057,-4.716,137.032,0.787,4.0,1.0,1.0,1.0,1.0,0.979
7034,57,That's How Country Boys Roll,Billy Currington,20,2009-12-12,2010-05-01,224.26666,-3.009,120.961,0.867,4.0,1.0,2.0,0.998,1.0,0.852
